Name,Description,Image,Token ID,Volume (ml),Vintage,Recorked,Authentication Code,Rating 1,Rating 2,Rating 3,URL
Penfolds Grange 1979,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/75.png,74,750,1979,No,640,Wine Spectator - 94/100,Jancis Robinson - 18/20,Robert Parker - 90/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/74
Penfolds Grange 1979,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/76.png,75,750,1979,No,1514,Wine Spectator - 94/100,Jancis Robinson - 18/20,Robert Parker - 90/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/75
Penfolds Grange 1979,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/77.png,76,750,1979,No,1478,Wine Spectator - 94/100,Jancis Robinson - 18/20,Robert Parker - 90/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/76
Penfolds Grange 1979,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/78.png,77,1500,1979,No,2312,Wine Spectator - 94/100,Jancis Robinson - 18/20,Robert Parker - 90/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/77
Penfolds Grange 1979,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/79.png,78,1500,1979,No,2321,Wine Spectator - 94/100,Jancis Robinson - 18/20,Robert Parker - 90/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/78
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/80.png,79,750,1980,No,928,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/79
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/81.png,80,750,1980,No,927,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/80
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/82.png,81,750,1980,No,932,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/81
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/83.png,82,750,1980,No,929,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/82
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/84.png,83,750,1980,No,930,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/83
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/85.png,84,750,1980,No,931,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/84
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/86.png,85,750,1980,No,1512,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/85
Penfolds Grange 1980,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/87.png,86,1500,1980,No,1680,Robert Parker - 94+/100,Jancis Robinson - 18/20,Wine Spectator - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/86
Penfolds Grange 1981,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/88.png,87,750,1981,No,1477,Robert Parker - 97/100,Jancis Robinson - 19/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/87
Penfolds Grange 1981,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/89.png,88,750,1981,No,1476,Robert Parker - 97/100,Jancis Robinson - 19/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/88
Penfolds Grange 1981,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/90.png,89,1500,1981,No,2300,Robert Parker - 97/100,Jancis Robinson - 19/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/89
Penfolds Grange 1982,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/91.png,90,750,1982,No,1473,Robert Parker - 97/100,Jancis Robinson - 19/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/90
Penfolds Grange 1983,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/92.png,91,750,1983,No,1481,Robert Parker - 92/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/91
Penfolds Grange 1983,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/93.png,92,750,1983,No,1930,Robert Parker - 92/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/92
Penfolds Grange 1983,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/94.png,93,750,1983,No,1394,Robert Parker - 92/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/93
Penfolds Grange 1983,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/95.png,94,1500,1983,No,1612,Robert Parker - 92/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/94
Penfolds Grange 1984,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/96.png,95,750,1984,No,1474,Robert Parker - 94/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/95
Penfolds Grange 1984,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/97.png,96,1500,1984,No,1647,Robert Parker - 94/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/96
Penfolds Grange 1985,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/98.png,97,750,1985,No,1480,Wine Spectator - 94/100,Robert Parker - 90/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/97
Penfolds Grange 1985,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/99.png,98,750,1985,No,1471,Wine Spectator - 94/100,Robert Parker - 90/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/98
Penfolds Grange 1985,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/100.png,99,1500,1985,No,1559,Wine Spectator - 94/100,Robert Parker - 90/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/99
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/101.png,100,750,1986,Yes,696,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/100
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/102.png,101,750,1986,Yes,1745,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/101
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/103.png,102,750,1986,No,1314,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/102
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/104.png,103,750,1986,Yes,744,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/103
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/105.png,104,750,1986,Yes,1323,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/104
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/106.png,105,750,1986,Yes,1943,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/105
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/107.png,106,750,1986,Yes,1313,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/106
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/108.png,107,750,1986,Yes,1315,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/107
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/109.png,108,750,1986,Yes,1960,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/108
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/110.png,109,750,1986,Yes,1070,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/109
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/111.png,110,750,1986,No,1377,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/110
Penfolds Grange 1986,"1986, Chief winemaker, Don Ditter's last vintage, has been labeled as the 'defining vintage of the 1980s' as well as an 'important and very successful vintage'",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/112.png,111,1500,1986,No,1601,Robert Parker - 98+/100,Wine Spectator - 98/100,Jancis Robinson - 18-/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/111
Penfolds Grange 1987,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/113.png,112,750,1987,No,1807,Robert Parker - 90/100,Jancis Robinson - 18/20,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/112
Penfolds Grange 1988,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/114.png,113,1500,1988,No,2313,Robert Parker - 91/100,Jancis Robinson - 17/20,Wine Spectator - 91/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/113
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/115.png,114,750,1989,No,2398,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/114
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/116.png,115,750,1989,No,2399,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/115
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/117.png,116,750,1989,No,2397,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/116
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/118.png,117,750,1989,No,2425,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/117
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/119.png,118,750,1989,No,2426,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/118
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/120.png,119,750,1989,No,2429,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/119
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/121.png,120,750,1989,No,2424,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/120
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/122.png,121,750,1989,No,2428,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/121
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/123.png,122,750,1989,No,2427,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/122
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/124.png,123,750,1989,No,2395,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/123
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/125.png,124,750,1989,No,1806,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/124
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/126.png,125,750,1989,No,2394,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/125
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/127.png,126,750,1989,No,2396,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/126
Penfolds Grange 1989,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/128.png,127,1500,1989,No,2314,Robert Parker - 93/100,Wine Spectator - 96/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/127
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/129.png,128,750,1990,No,963,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/128
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/130.png,129,750,1990,No,964,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/129
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/131.png,130,750,1990,No,965,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/130
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/132.png,131,750,1990,No,967,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/131
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/133.png,132,750,1990,No,966,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/132
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/134.png,133,750,1990,No,968,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/133
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/135.png,134,1500,1990,No,1679,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/134
Penfolds Grange 1990,The 1990 was named Wine Spectator’s Red Wine of the Year in 1995. One of the greatest vintages - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/136.png,135,1500,1990,Yes,1710,Decanter - 99/100,Wine Spectator - 98/100,Jancis Robinson - 18.5/20,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/135
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/137.png,136,750,1991,No,815,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/136
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/138.png,137,750,1991,No,814,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/137
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/139.png,138,750,1991,No,812,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/138
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/140.png,139,750,1991,No,813,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/139
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/141.png,140,750,1991,No,817,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/140
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/142.png,141,750,1991,No,816,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/141
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/143.png,142,750,1991,No,1845,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/142
